module,subbase_thickness_in,pavement_thickness_in,bar_size,bar_spacing_in,axle_load_kip,wheel_load_kip,tire_pressure_psi,subbase_material,k_eff_pci,radius_relative_stiffness_in,contact_radius_in,equivalent_resisting_radius_b_in,edge_stress_psi,Mu_kip_in_per_ft,As_per_ft_in2,effective_depth_in,a_in,Mn_kip_in_per_ft,phi_Mn_kip_in_per_ft,Mcr_kip_in_per_ft,demand_capacity_ratio,cracking_ratio,epsilon_t,reinforcement_directions,parking_lot_area_sf,roadway_area_sf,total_area_sf,concrete_volume_cy_total,subbase_volume_cy_total,class_a_lap_length_in,rebar_stock_length_ft,parking_lot_reinforcement_directions,roadway_reinforcement_directions,parking_lot_rebar_length_ft,roadway_rebar_length_ft,total_rebar_length_ft_with_laps,parking_lot_longitudinal_bar_count,parking_lot_transverse_bar_count,roadway_longitudinal_bar_count,roadway_transverse_bar_count,roadway_longitudinal_splices_per_bar,roadway_transverse_splices_per_bar,parking_lot_longitudinal_splices_per_bar,parking_lot_transverse_splices_per_bar,steel_weight_lb_total,steel_weight_ton_total,feasible,warnings
SRC,6,12,#4,10,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.24000000000000005,8.75,0.31372549019607854,123.74117647058829,111.36705882352946,187.2,0.38896064416466924,0.2313963832196829,0.06602929687499998,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,26.83281572999748,40.0,2.0,1.0,113704.75974712451,54100.986671312225,167805.74641843673,181.0,361.0,25.0,0.0,51.0,0.0,7.0,3.0,114201.13297921389,57.10056648960694,True,
SRC,6,12,#4,12,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.20000000000000004,8.75,0.26143790849673204,103.43137254901963,93.08823529411767,187.2,0.46533702998945886,0.2313963832196829,0.07983515624999998,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,26.83281572999748,40.0,2.0,1.0,94832.69323589958,45444.828803902274,140277.52203980187,151.0,301.0,21.0,0.0,51.0,0.0,7.0,3.0,95466.64694375407,47.733323471877036,True,
SRC,6,12,#4,15,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.16000000000000003,8.75,0.20915032679738566,82.99607843137258,74.69647058823531,187.2,0.5799123117544877,0.2313963832196829,0.1005439453125,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,26.83281572999748,40.0,2.0,1.0,75960.62672467467,36788.670936492315,112749.29766116699,121.0,241.0,17.0,0.0,51.0,0.0,7.0,3.0,76732.16090829422,38.36608045414711,True,
SRC,6,12,#4,18,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.13333333333333336,8.75,0.1742919389978214,69.30283224400873,62.37254901960785,187.2,0.6944946714476441,0.2313963832196829,0.12125273437499998,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,26.83281572999748,40.0,2.0,1.0,63379.249050524726,32460.592002787336,95839.84105331206,101.0,201.0,15.0,0.0,51.0,0.0,7.0,3.0,65224.33627239294,32.612168136196466,True,
SRC,6,12,#4,24,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.10000000000000002,8.75,0.13071895424836602,52.10784313725491,46.89705882352942,187.2,0.9236699278247961,0.2313963832196829,0.1626703125,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,26.83281572999748,40.0,2.0,1.0,47652.5269578373,23804.43413537738,71456.96109321468,76.0,151.0,11.0,0.0,51.0,0.0,7.0,3.0,48630.431855104434,24.315215927552217,True,
SRC,6,12,#5,6,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.62,8.6875,0.8104575163398693,308.10049019607845,277.2904411764706,187.2,0.1562167190291171,0.2313963832196829,0.02353015372983871,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,33.54101966249685,40.0,2.0,1.0,191378.78224003024,89894.52267619007,281273.3049162203,301.0,601.0,41.0,0.0,51.0,0.0,7.0,3.0,296704.27094981854,148.35213547490926,True,
SRC,6,12,#5,8,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.46499999999999997,8.6875,0.6078431372549019,233.90183823529406,210.51165441176468,187.2,0.20577199423835696,0.2313963832196829,0.032373538306451614,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,33.54101966249685,40.0,2.0,1.0,143653.57439245237,67969.02934053396,211622.60373298632,226.0,451.0,31.0,0.0,51.0,0.0,7.0,3.0,223232.4549100043,111.61622745500216,True,
SRC,6,12,#5,10,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.372,8.6875,0.48627450980392156,188.47817647058827,169.63035882352943,187.2,0.2553635047355455,0.2313963832196829,0.04121692288306452,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,33.54101966249685,40.0,2.0,1.0,115018.44968390564,54813.733339140286,169832.18302304592,181.0,361.0,25.0,0.0,51.0,0.0,7.0,3.0,179149.36528611582,89.57468264305791,True,
SRC,6,12,#5,12,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.31,8.6875,0.40522875816993464,157.8188725490196,142.03698529411764,187.2,0.3049727002373838,0.2313963832196829,0.05006030745967741,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,33.54101966249685,40.0,2.0,1.0,95928.36654487449,46043.53600487784,141971.90254975233,151.0,301.0,21.0,0.0,51.0,0.0,7.0,3.0,149760.63887019013,74.88031943509506,True,
SRC,6,12,#5,15,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.24799999999999997,8.6875,0.32418300653594767,126.85807843137255,114.17227058823529,187.2,0.3794038842842126,0.2313963832196829,0.06332538432459678,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,33.54101966249685,40.0,2.0,1.0,76838.28340584334,37273.3386706154,114111.62207645873,121.0,241.0,17.0,0.0,51.0,0.0,7.0,3.0,120371.91245426444,60.18595622713222,True,
SRC,6,12,#5,18,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.20666666666666667,8.6875,0.2701525054466231,106.05005446623093,95.44504901960784,187.2,0.45384651570377094,0.2313963832196829,0.07659046118951612,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,33.54101966249685,40.0,2.0,1.0,64111.56131315591,32888.24000348417,96999.80131664008,101.0,201.0,15.0,0.0,51.0,0.0,7.0,3.0,102321.31819442795,51.16065909721397,True,
SRC,6,12,#5,24,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.155,8.6875,0.20261437908496732,79.85159313725491,71.86643382352943,187.2,0.602748747003254,0.2313963832196829,0.10312061491935483,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,33.54101966249685,40.0,2.0,1.0,48203.15869729662,24118.042669221726,72321.20136651835,76.0,151.0,11.0,0.0,51.0,0.0,7.0,3.0,76288.82283037595,38.144411415187975,True,
SRC,6,12,#6,6,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.88,8.625,1.1503267973856208,425.03137254901964,382.52823529411774,187.2,0.11323975315291122,0.2313963832196829,0.015557226562500004,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,40.249223594996224,40.0,2.0,1.0,193564.53868803626,91063.42721142809,284627.9658994643,301.0,601.0,41.0,0.0,51.0,0.0,7.0,3.0,426151.31561058684,213.07565780529342,True,
SRC,6,12,#6,8,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.66,8.625,0.8627450980392157,324.4676470588235,292.02088235294116,187.2,0.14833666205545712,0.2313963832196829,0.021742968749999998,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,40.249223594996224,40.0,2.0,1.0,145294.28927094283,68852.83520864075,214147.12447958358,226.0,451.0,31.0,0.0,51.0,0.0,7.0,3.0,320625.833595821,160.3129167979105,True,
SRC,6,12,#6,10,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.528,8.625,0.6901960784313725,262.3072941176471,236.07656470588233,187.2,0.18348878887106787,0.2313963832196829,0.0279287109375,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,40.249223594996224,40.0,2.0,1.0,116332.13962068676,55526.48000696835,171858.6196276551,181.0,361.0,25.0,0.0,51.0,0.0,7.0,3.0,257310.54438696138,128.6552721934807,True,
SRC,6,12,#6,12,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.44,8.625,0.5751633986928104,220.1078431372549,198.0970588235294,187.2,0.21866757233035464,0.2313963832196829,0.034114453125000006,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,40.249223594996224,40.0,2.0,1.0,97024.03985384939,46642.24320585341,143666.2830597028,151.0,301.0,21.0,0.0,51.0,0.0,7.0,3.0,215100.35158105503,107.55017579052752,True,
SRC,6,12,#6,15,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.35200000000000004,8.625,0.46013071895424845,177.3010196078432,159.57091764705888,187.2,0.271461764947261,0.2313963832196829,0.043393066406249986,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,40.249223594996224,40.0,2.0,1.0,77715.94008701202,37758.00640473847,115473.94649175048,121.0,241.0,17.0,0.0,51.0,0.0,7.0,3.0,172890.15877514865,86.44507938757432,True,
SRC,6,12,#6,18,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.29333333333333333,8.625,0.38344226579520696,148.42570806100215,133.58313725490197,187.2,0.3242729870617338,0.2313963832196829,0.0526716796875,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,40.249223594996224,40.0,2.0,1.0,64843.87357578709,33315.88800418101,98159.7615799681,101.0,201.0,15.0,0.0,51.0,0.0,7.0,3.0,146966.97636556334,73.48348818278167,True,
SRC,6,12,#6,24,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.22,8.625,0.2875816993464052,111.95196078431374,100.75676470588236,187.2,0.4299205424585818,0.2313963832196829,0.07122890625000002,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,40.249223594996224,40.0,2.0,1.0,48753.79043675594,24431.651203066074,73185.441639822,76.0,151.0,11.0,0.0,51.0,0.0,7.0,3.0,109574.86956628907,54.78743478314453,True,
SRC,8,6,#4,6,19.0,9.5,100.0,#57 stone,130.0,27.12834968194135,5.499039842323396,5.136027579968186,490.59723490824183,35.323000913393415,0.4000000000000001,2.75,0.5228758169934641,59.72549019607844,53.75294117647059,46.8,0.6571361518140599,0.7547649767819106,0.010016953124999999,2.0,45000.0,41000.0,86000.0,1592.5925925925926,2123.456790123457,26.83281572999748,40.0,2.0,1.0,189193.02579202416,88725.61814095205,277918.6439329762,301.0,601.0,41.0,0.0,51.0,0.0,7.0,3.0,189139.07712105327,94.56953856052664,True,
SRC,8,6,#4,8,19.0,9.5,100.0,#57 stone,130.0,27.12834968194135,5.499039842323396,5.136027579968186,490.59723490824183,35.323000913393415,0.30000000000000004,2.75,0.39215686274509814,45.97058823529412,41.373529411764714,46.8,0.8537584638198449,0.7547649767819106,0.014355937499999997,2.0,45000.0,41000.0,86000.0,1592.5925925925926,2123.456790123457,26.83281572999748,40.0,2.0,1.0,142012.85951396188,67085.22347242717,209098.08298638905,226.0,451.0,31.0,0.0,51.0,0.0,7.0,3.0,142302.86203240367,71.15143101620184,True,
SRC,8,6,#5,6,19.0,9.5,100.0,#57 stone,130.0,27.12834968194135,5.499039842323396,5.136027579968186,490.59723490824183,35.323000913393415,0.62,2.6875,0.8104575163398693,84.90049019607844,76.41044117647058,46.8,0.4622797666069567,0.7547649767819106,0.005207169858870968,2.0,45000.0,41000.0,86000.0,1592.5925925925926,2123.456790123457,33.54101966249685,40.0,2.0,1.0,191378.78224003024,89894.52267619007,281273.3049162203,301.0,601.0,41.0,0.0,51.0,0.0,7.0,3.0,296704.27094981854,148.35213547490926,True,
SRC,8,6,#5,8,19.0,9.5,100.0,#57 stone,130.0,27.12834968194135,5.499039842323396,5.136027579968186,490.59723490824183,35.323000913393415,0.46499999999999997,2.6875,0.6078431372549019,66.50183823529412,59.8516544117647,46.8,0.5901758482794783,0.7547649767819106,0.007942893145161292,2.0,45000.0,41000.0,86000.0,1592.5925925925926,2123.456790123457,33.54101966249685,40.0,2.0,1.0,143653.57439245237,67969.02934053396,211622.60373298632,226.0,451.0,31.0,0.0,51.0,0.0,7.0,3.0,223232.4549100043,111.61622745500216,True,
SRC,8,6,#5,10,19.0,9.5,100.0,#57 stone,130.0,27.12834968194135,5.499039842323396,5.136027579968186,490.59723490824183,35.323000913393415,0.372,2.6875,0.48627450980392156,54.558176470588236,49.102358823529414,46.8,0.7193748275992587,0.7547649767819106,0.010678616431451614,2.0,45000.0,41000.0,86000.0,1592.5925925925926,2123.456790123457,33.54101966249685,40.0,2.0,1.0,115018.44968390564,54813.733339140286,169832.18302304592,181.0,361.0,25.0,0.0,51.0,0.0,7.0,3.0,179149.36528611582,89.57468264305791,True,
SRC,8,6,#5,12,19.0,9.5,100.0,#57 stone,130.0,27.12834968194135,5.499039842323396,5.136027579968186,490.59723490824183,35.323000913393415,0.31,2.6875,0.40522875816993464,46.2188725490196,41.596985294117644,46.8,0.84917213744306,0.7547649767819106,0.013414339717741934,2.0,45000.0,41000.0,86000.0,1592.5925925925926,2123.456790123457,33.54101966249685,40.0,2.0,1.0,95928.36654487449,46043.53600487784,141971.90254975233,151.0,301.0,21.0,0.0,51.0,0.0,7.0,3.0,149760.63887019013,74.88031943509506,True,
SRC,8,6,#6,6,19.0,9.5,100.0,#57 stone,130.0,27.12834968194135,5.499039842323396,5.136027579968186,490.59723490824183,35.323000913393415,0.88,2.625,1.1503267973856208,108.23137254901962,97.40823529411766,46.8,0.36262848625414446,0.7547649767819106,0.0026478515625000007,2.0,45000.0,41000.0,86000.0,1592.5925925925926,2123.456790123457,40.249223594996224,40.0,2.0,1.0,193564.53868803626,91063.42721142809,284627.9658994643,301.0,601.0,41.0,0.0,51.0,0.0,7.0,3.0,426151.31561058684,213.07565780529342,True,Section may not be tension-controlled; phi = 0.90 should be reviewed.
SRC,8,6,#6,8,19.0,9.5,100.0,#57 stone,130.0,27.12834968194135,5.499039842323396,5.136027579968186,490.59723490824183,35.323000913393415,0.66,2.625,0.8627450980392157,86.86764705882352,78.18088235294117,46.8,0.45181123377363064,0.7547649767819106,0.00453046875,2.0,45000.0,41000.0,86000.0,1592.5925925925926,2123.456790123457,40.249223594996224,40.0,2.0,1.0,145294.28927094283,68852.83520864075,214147.12447958358,226.0,451.0,31.0,0.0,51.0,0.0,7.0,3.0,320625.833595821,160.3129167979105,True,Section may not be tension-controlled; phi = 0.90 should be reviewed.
SRC,8,6,#6,10,19.0,9.5,100.0,#57 stone,130.0,27.12834968194135,5.499039842323396,5.136027579968186,490.59723490824183,35.323000913393415,0.528,2.625,0.6901960784313725,72.22729411764705,65.00456470588234,46.8,0.543392622859868,0.7547649767819106,0.0064130859375,2.0,45000.0,41000.0,86000.0,1592.5925925925926,2123.456790123457,40.249223594996224,40.0,2.0,1.0,116332.13962068676,55526.48000696835,171858.6196276551,181.0,361.0,25.0,0.0,51.0,0.0,7.0,3.0,257310.54438696138,128.6552721934807,True,
SRC,8,6,#6,12,19.0,9.5,100.0,#57 stone,130.0,27.12834968194135,5.499039842323396,5.136027579968186,490.59723490824183,35.323000913393415,0.44,2.625,0.5751633986928104,61.707843137254905,55.537058823529414,46.8,0.636025775611079,0.7547649767819106,0.008295703125000001,2.0,45000.0,41000.0,86000.0,1592.5925925925926,2123.456790123457,40.249223594996224,40.0,2.0,1.0,97024.03985384939,46642.24320585341,143666.2830597028,151.0,301.0,21.0,0.0,51.0,0.0,7.0,3.0,215100.35158105503,107.55017579052752,True,
SRC,8,6,#6,15,19.0,9.5,100.0,#57 stone,130.0,27.12834968194135,5.499039842323396,5.136027579968186,490.59723490824183,35.323000913393415,0.35200000000000004,2.625,0.46013071895424845,50.581019607843146,45.52291764705883,46.8,0.7759388619871463,0.7547649767819106,0.011119628906249995,2.0,45000.0,41000.0,86000.0,1592.5925925925926,2123.456790123457,40.249223594996224,40.0,2.0,1.0,77715.94008701202,37758.00640473847,115473.94649175048,121.0,241.0,17.0,0.0,51.0,0.0,7.0,3.0,172890.15877514865,86.44507938757432,True,
SRC,8,6,#6,18,19.0,9.5,100.0,#57 stone,130.0,27.12834968194135,5.499039842323396,5.136027579968186,490.59723490824183,35.323000913393415,0.29333333333333333,2.625,0.38344226579520696,42.82570806100218,38.543137254901964,46.8,0.9164537043206308,0.7547649767819106,0.013943554687499998,2.0,45000.0,41000.0,86000.0,1592.5925925925926,2123.456790123457,40.249223594996224,40.0,2.0,1.0,64843.87357578709,33315.88800418101,98159.7615799681,101.0,201.0,15.0,0.0,51.0,0.0,7.0,3.0,146966.97636556334,73.48348818278167,True,
SRC,8,8,#3,6,19.0,9.5,100.0,#57 stone,130.0,33.66103204458069,5.499039842323396,5.201089693986001,305.92845488004406,39.15884222464564,0.22,4.8125,0.2875816993464052,61.62696078431372,55.46426470588235,83.2,0.7060193159018402,0.4706591613539139,0.038417578125,2.0,45000.0,41000.0,86000.0,2123.456790123457,2123.456790123457,20.124611797498112,40.0,2.0,1.0,187007.26934401813,87556.71360571406,274563.9829497322,301.0,601.0,41.0,0.0,51.0,0.0,7.0,3.0,102770.82417354561,51.3854120867728,True,
SRC,8,8,#3,8,19.0,9.5,100.0,#57 stone,130.0,33.66103204458069,5.499039842323396,5.201089693986001,305.92845488004406,39.15884222464564,0.165,4.8125,0.21568627450980393,46.57610294117647,41.918492647058834,83.2,0.9341662772645805,0.4706591613539139,0.052223437500000004,2.0,45000.0,41000.0,86000.0,2123.456790123457,2123.456790123457,20.124611797498112,40.0,2.0,1.0,140372.1446354714,66201.41760432038,206573.5622397918,226.0,451.0,31.0,0.0,51.0,0.0,7.0,3.0,77321.63197725541,38.660815988627704,True,
SRC,8,8,#4,6,19.0,9.5,100.0,#57 stone,130.0,33.66103204458069,5.499039842323396,5.201089693986001,305.92845488004406,39.15884222464564,0.4000000000000001,4.75,0.5228758169934641,107.72549019607845,96.9529411764706,83.2,0.4038953511824874,0.4706591613539139,0.019483828124999998,2.0,45000.0,41000.0,86000.0,2123.456790123457,2123.456790123457,26.83281572999748,40.0,2.0,1.0,189193.02579202416,88725.61814095205,277918.6439329762,301.0,601.0,41.0,0.0,51.0,0.0,7.0,3.0,189139.07712105327,94.56953856052664,True,
SRC,8,8,#4,8,19.0,9.5,100.0,#57 stone,130.0,33.66103204458069,5.499039842323396,5.201089693986001,305.92845488004406,39.15884222464564,0.30000000000000004,4.75,0.39215686274509814,81.97058823529413,73.77352941176471,83.2,0.5307980048789824,0.4706591613539139,0.02697843749999999,2.0,45000.0,41000.0,86000.0,2123.456790123457,2123.456790123457,26.83281572999748,40.0,2.0,1.0,142012.85951396188,67085.22347242717,209098.08298638905,226.0,451.0,31.0,0.0,51.0,0.0,7.0,3.0,142302.86203240367,71.15143101620184,True,
SRC,8,8,#4,10,19.0,9.5,100.0,#57 stone,130.0,33.66103204458069,5.499039842323396,5.201089693986001,305.92845488004406,39.15884222464564,0.24000000000000005,4.75,0.31372549019607854,66.14117647058825,59.52705882352943,83.2,0.65783263945114,0.4706591613539139,0.03447304687499999,2.0,45000.0,41000.0,86000.0,2123.456790123457,2123.456790123457,26.83281572999748,40.0,2.0,1.0,113704.75974712451,54100.986671312225,167805.74641843673,181.0,361.0,25.0,0.0,51.0,0.0,7.0,3.0,114201.13297921389,57.10056648960694,True,
SRC,8,8,#4,12,19.0,9.5,100.0,#57 stone,130.0,33.66103204458069,5.499039842323396,5.201089693986001,305.92845488004406,39.15884222464564,0.20000000000000004,4.75,0.26143790849673204,55.431372549019606,49.88823529411765,83.2,0.7849313970274446,0.4706591613539139,0.04196765625,2.0,45000.0,41000.0,86000.0,2123.456790123457,2123.456790123457,26.83281572999748,40.0,2.0,1.0,94832.69323589958,45444.828803902274,140277.52203980187,151.0,301.0,21.0,0.0,51.0,0.0,7.0,3.0,95466.64694375407,47.733323471877036,True,
SRC,8,8,#4,15,19.0,9.5,100.0,#57 stone,130.0,33.66103204458069,5.499039842323396,5.201089693986001,305.92845488004406,39.15884222464564,0.16000000000000003,4.75,0.20915032679738566,44.59607843137256,40.136470588235305,83.2,0.9756423933330046,0.4706591613539139,0.05320957031249999,2.0,45000.0,41000.0,86000.0,2123.456790123457,2123.456790123457,26.83281572999748,40.0,2.0,1.0,75960.62672467467,36788.670936492315,112749.29766116699,121.0,241.0,17.0,0.0,51.0,0.0,7.0,3.0,76732.16090829422,38.36608045414711,True,
SRC,8,8,#5,6,19.0,9.5,100.0,#57 stone,130.0,33.66103204458069,5.499039842323396,5.201089693986001,305.92845488004406,39.15884222464564,0.62,4.6875,0.8104575163398693,159.3004901960784,143.37044117647056,83.2,0.27313051353762763,0.4706591613539139,0.011314831149193547,2.0,45000.0,41000.0,86000.0,2123.456790123457,2123.456790123457,33.54101966249685,40.0,2.0,1.0,191378.78224003024,89894.52267619007,281273.3049162203,301.0,601.0,41.0,0.0,51.0,0.0,7.0,3.0,296704.27094981854,148.35213547490926,True,
SRC,8,8,#5,8,19.0,9.5,100.0,#57 stone,130.0,33.66103204458069,5.499039842323396,5.201089693986001,305.92845488004406,39.15884222464564,0.46499999999999997,4.6875,0.6078431372549019,122.30183823529411,110.0716544117647,83.2,0.3557577328506135,0.4706591613539139,0.016086441532258064,2.0,45000.0,41000.0,86000.0,2123.456790123457,2123.456790123457,33.54101966249685,40.0,2.0,1.0,143653.57439245237,67969.02934053396,211622.60373298632,226.0,451.0,31.0,0.0,51.0,0.0,7.0,3.0,223232.4549100043,111.61622745500216,True,
